client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,182,21.8,16.4,37.7,0,0,0
1,175.70000000298023,12.6,5.0,19.7,0,0,0
2,188.90000000223517,10.3,7.5,17.1,0,0,0
3,181.29999999701977,11.3,6.0,14.6,0,0,0
4,190.59999999776483,9.9,5.9,15.8,0,0,0
5,201.39999999850988,9.3,4.4,14.4,0,0,0
6,213.20000000298023,10.4,6.2,15.8,0,0,0
7,197.69999999925494,13.1,7.4,20.1,0,0,0
8,246.09999999776483,10.8,8.0,15.0,0,0,0
9,247.30000000074506,9.1,5.3,16.3,0,0,0
10,204.59999999776483,10.3,7.9,13.6,0,0,0
11,208,10.2,6.7,13.3,0,0,0
