client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,172.60000000149012,16.6,5.3,35.5,0,0,0
1,188.29999999701977,9.5,5.4,15.4,0,0,0
2,213.5,8.6,4.6,15.5,0,0,0
3,196.19999999925494,7.5,4.1,12.3,0,0,0
4,229.69999999925494,9.2,3.8,16.7,0,0,0
5,224.09999999776483,8.8,4.9,14.8,0,0,0
6,213.19999999925494,9.1,4.4,17.5,0,0,0
7,193.29999999701977,9.6,6.9,14.0,0,0,0
8,196.5,9.3,4.4,19.3,0,0,0
9,240.5,8.0,5.0,15.0,0,0,0
10,242.89999999850988,8.9,5.9,14.7,0,0,0
11,206.69999999925494,8.5,5.4,14.2,0,0,0
12,241.90000000223517,7.1,3.3,10.8,0,0,0
13,299.8999999985099,8.7,5.5,14.6,0,0,0
14,235.59999999776483,8.3,5.9,11.4,0,0,0
15,236.40000000223517,8.2,5.4,15.5,0,0,0
