second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,,0,0,0.000,false
2,0,14.872157894736842,0,0,0.000,false
3,0,18.403049999999997,0,0,0.000,false
4,0,20.6631,0,0,0.000,false
5,0,20.924149999999994,0,0,0.000,false
6,0,19.035999999999994,0,0,0.000,false
7,0,20.18405000000001,0,0,0.000,false
8,0,16.28805,0,0,0.000,false
9,0,12.556149999999988,0,0,0.000,false
10,0,11.024800000000011,0,0,0.000,false
11,0,7.434789473684215,0,0,0.000,false
12,0,7.572800000000002,0,0,0.000,false
13,0,7.292049999999994,0,0,0.000,false
14,0,7.164249999999983,0,0,0.000,false
15,0,6.961842105263154,0,0,0.000,false
16,0,6.657350000000006,0,0,0.000,false
17,0,6.4829000000000025,0,0,0.000,false
18,0,5.990550000000017,0,0,0.000,false
19,0,5.80015789473681,0,0,0.000,false
20,0,7.882800000000013,0,0,0.000,false
21,0,8.289150000000012,0,0,0.000,false
22,0,7.051050000000014,0,0,0.000,false
23,0,6.5899999999999554,0,0,0.000,false
24,0,7.714100000000013,0,0,0.000,false
25,0,6.085800000000008,0,0,0.000,false
26,0,8.23649999999998,0,0,0.000,false
27,0,5.930736842105299,0,0,0.000,false
28,0,8.32824999999997,0,0,0.000,false
29,0,7.34600000000003,0,0,0.000,false
30,0,6.834600000000002,0,0,0.000,false
