client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,195.80000000074506,8.0,0.3,36.3,0,0,0
1,180.89999999850988,3.5,0.2,13.1,0,0,0
2,190.79999999701977,3.4,0.3,14.3,0,0,0
3,171.30000000074506,3.3,0.9,12.5,0,0,0
4,208.80000000074506,3.7,0.7,14.6,0,0,0
5,234.09999999776483,3.5,0.2,14.1,0,0,0
6,201.5,2.9,0.2,12.4,0,0,0
7,209.89999999850988,3.4,0.1,15.0,0,0,0
8,195.60000000149012,3.0,0.4,11.3,0,0,0
9,202.79999999701977,2.8,0.7,11.8,0,0,0
10,205,2.5,0.4,10.5,0,0,0
11,313.29999999701977,2.6,0.6,11.8,0,0,0
12,198.39999999850988,2.9,0.1,12.5,0,0,0
13,241.19999999925494,2.3,0.5,9.1,0,0,0
14,309.4000000022352,2.3,0.4,12.6,0,0,0
15,231.59999999776483,2.9,0.6,15.3,0,0,0
16,255,3.0,0.1,15.3,0,0,0
17,245.90000000223517,2.7,0.3,14.7,0,0,0
18,215.80000000074506,2.3,0.0,7.4,0,0,0
19,252.60000000149012,2.2,0.2,9.7,0,0,0
20,239.60000000149012,3.3,0.4,21.5,0,0,0
21,278.6000000014901,2.5,0.0,16.1,0,0,0
22,225.20000000298023,2.3,0.2,12.8,0,0,0
23,295.19999999925494,2.5,0.3,12.8,0,0,0
24,281,1.9,0.1,12.7,0,0,0
25,348.8999999985099,1.9,0.1,9.5,0,0,0
26,269,2.4,0.1,11.6,0,0,0
27,347.8999999985099,1.6,0.3,6.2,0,0,0
