client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,186.39999999850988,14.0,0.7,42.4,0,0,0
1,211.09999999776483,5.0,0.2,12.8,0,0,0
2,191.90000000223517,6.1,0.3,17.3,0,0,0
3,224.69999999925494,5.5,1.0,15.1,0,0,0
4,203.90000000223517,5.6,0.3,16.2,0,0,0
5,218,5.1,0.6,16.1,0,0,0
6,235.39999999850988,4.6,0.6,11.8,0,0,0
7,205.80000000074506,6.2,0.8,23.5,0,0,0
8,245.70000000298023,7.5,0.8,29.3,0,0,0
9,258.3999999985099,7.0,0.7,22.6,0,0,0
10,259.5999999977648,5.0,0.3,16.0,0,0,0
11,249.69999999925494,7.8,0.7,27.2,0,0,0
12,207.09999999776483,4.4,0.3,11.9,0,0,0
13,251,8.7,0.5,28.4,0,0,0
14,249.10000000149012,4.7,0.6,11.2,0,0,0
15,231,4.7,0.8,10.9,0,0,0
16,307.80000000074506,7.7,0.1,48.2,0,0,0
17,300.29999999701977,8.7,0.4,43.5,0,0,0
18,258.69999999925494,12.1,0.4,104.6,0,0,0
19,245.59999999776483,6.5,0.7,25.7,0,0,0
20,303.4000000022352,6.2,0.3,17.7,0,0,0
21,367.19999999925494,4.9,0.8,11.8,0,0,0
22,345.80000000074506,6.7,0.6,18.1,0,0,0
23,361.6000000014901,9.4,0.3,46.7,0,0,0
