client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,203.5,2.0,0.8,3.7,0,0,0
1,180,11.6,9.0,16.7,0,0,0
2,190.5,10.9,8.2,15.3,0,0,0
3,191,11.8,7.5,20.4,0,0,0
4,205.7999999988824,9.8,7.1,13.6,0,0,0
5,216.19999999925494,11.2,6.8,18.1,0,0,0
6,313.59999999962747,10.5,7.5,13.3,0,0,0
7,247.60000000149012,9.5,6.5,13.5,0,0,0
8,281.7000000011176,9.7,6.4,12.6,0,0,0
9,232.30000000074506,10.2,5.3,15.6,0,0,0
10,257.40000000037253,10.7,7.6,15.4,0,0,0
11,267.30000000074506,13.1,7.6,20.7,0,0,0
12,243,12.2,6.6,18.8,0,0,0
13,340.09999999962747,10.1,5.5,14.1,0,0,0
