client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,167.80000000074506,16.7,11.1,25.9,0,0,0
1,197.59999999962747,14.1,8.8,19.7,0,0,0
2,204.39999999850988,17.0,6.7,26.1,0,0,0
3,197.19999999925494,12.9,6.9,17.8,0,0,0
4,224.89999999850988,13.1,8.1,16.6,0,0,0
5,250.09999999962747,15.0,8.4,19.8,0,0,0
6,244.80000000074506,11.7,7.4,16.1,0,0,0
7,250,12.1,6.9,16.3,0,0,0
8,213.2000000011176,10.8,6.8,15.3,0,0,0
9,332,12.1,7.8,20.6,0,0,0
10,240.59999999962747,9.9,6.3,13.0,0,0,0
11,315.7000000011176,10.6,6.1,13.3,0,0,0
12,327.30000000074506,11.2,6.5,14.0,0,0,0
13,328.5,13.6,6.9,18.3,0,0,0
14,223.90000000037253,9.6,7.7,12.1,0,0,0
15,267.6000000014901,13.3,9.7,17.4,0,0,0
16,218.89999999850988,11.9,7.1,21.6,0,0,0
