client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,186.69999999925494,6.1,0.2,38.0,0,0,0
1,203.40000000223517,3.1,0.1,14.2,0,0,0
2,220.69999999925494,2.7,0.1,10.7,0,0,0
3,188.29999999701977,2.3,0.1,11.5,0,0,0
4,182.39999999850988,2.7,0.1,13.6,0,0,0
5,238.10000000149012,2.3,0.1,13.3,0,0,0
6,204.79999999701977,2.5,0.1,12.6,0,0,0
7,252.30000000074506,2.3,0.2,11.3,0,0,0
8,236.89999999850988,2.7,0.1,14.7,0,0,0
9,193.5,2.2,0.1,10.6,0,0,0
10,232.80000000074506,2.1,0.1,9.2,0,0,0
11,201.80000000074506,2.0,0.3,11.1,0,0,0
12,202.5,1.8,0.1,9.5,0,0,0
13,184.09999999776483,2.0,0.1,8.2,0,0,0
14,195.89999999850988,1.9,0.1,12.1,0,0,0
15,232.09999999776483,1.7,0.1,9.7,0,0,0
16,238.70000000298023,2.0,0.1,14.7,0,0,0
17,247.10000000149012,1.6,0.1,8.2,0,0,0
18,305.30000000074506,1.7,0.2,8.5,0,0,0
19,292.5,1.7,0.0,7.1,0,0,0
20,288.80000000074506,1.7,0.1,8.2,0,0,0
21,246.30000000074506,1.9,0.1,10.3,0,0,0
22,297.4000000022352,1.4,0.1,6.3,0,0,0
23,252,1.6,0.1,9.4,0,0,0
24,306,1.8,0.2,12.8,0,0,0
25,313.80000000074506,1.6,0.1,6.3,0,0,0
26,289.5999999977648,1.6,0.1,6.5,0,0,0
27,413.19999999925494,2.0,0.1,18.3,0,0,0
28,386.4000000022352,1.6,0.1,9.7,0,0,0
29,582.1000000014901,1.4,0.1,8.3,0,0,0
30,1007.5,1.3,0.0,4.2,0,0,0
31,1301.5999999977648,1.2,0.1,3.2,0,0,0
32,1369.3999999985099,1.3,0.0,4.5,0,0,0
33,1454.7999999970198,1.1,0.0,3.9,0,0,0
34,1533.0999999977648,1.3,0.0,10.9,0,0,0
35,1580.1000000014901,1.4,0.0,4.5,0,0,0
36,1595.699999999255,1.2,0.0,6.9,0,0,0
37,1697.699999999255,1.6,0.0,12.1,0,0,0
38,1671.0999999977648,1.2,0.0,6.0,0,0,0
39,1846.199999999255,1.4,0.0,12.8,0,0,0
40,1884.800000000745,1.6,0.0,8.6,0,0,0
41,1966.7000000029802,1.1,0.0,4.9,0,0,0
42,2043.2000000029802,1.5,0.0,9.4,0,0,0
43,2164.699999999255,2.6,0.0,13.2,0,0,0
44,2101.5,2.2,0.0,21.3,0,0,0
