client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,221.80000000074506,24.7,11.0,41.6,0,0,0
1,204.59999999962747,20.2,9.0,47.5,0,0,0
2,194.80000000074506,17.4,5.5,36.7,0,0,0
3,245.90000000037253,18.5,7.2,35.4,0,0,0
4,205.2999999988824,20.7,4.7,40.8,0,0,0
5,218,17.6,7.3,34.8,0,0,0
6,265.80000000074506,23.9,8.2,55.0,0,0,0
7,313,28.5,4.6,85.3,0,0,0
8,289.30000000074506,34.5,6.7,92.6,0,0,0
9,280.2000000011176,31.7,5.5,84.5,0,0,0
10,245.90000000037253,30.5,4.8,85.6,0,0,0
11,215.90000000037253,31.6,6.8,85.4,0,0,0
12,285.40000000037253,32.0,6.1,88.9,0,0,0
13,244.69999999925494,37.1,7.5,96.4,0,0,0
14,376.09999999962747,37.5,8.9,89.3,0,0,0
15,243.90000000037253,35.7,6.8,95.7,0,0,0
16,315.7000000011176,39.1,5.5,95.5,0,0,0
17,273.3999999985099,33.8,5.7,94.8,0,0,0
18,331.7000000011176,34.5,6.7,94.5,0,0,0
