client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,172.70000000298023,19.3,11.4,29.8,0,0,0
1,223.40000000223517,10.3,5.4,17.6,0,0,0
2,202.60000000149012,10.1,6.4,15.3,0,0,0
3,194,9.4,4.1,17.6,0,0,0
4,207,8.7,5.2,13.8,0,0,0
5,229.39999999850988,10.0,5.3,19.2,0,0,0
6,198.39999999850988,11.1,5.3,23.3,0,0,0
7,202.5,8.6,4.7,18.2,0,0,0
8,206.39999999850988,9.3,5.6,17.7,0,0,0
9,245.5,9.1,5.2,17.2,0,0,0
10,216.90000000223517,7.8,5.3,11.8,0,0,0
11,308.6000000014901,9.9,3.9,20.9,0,0,0
12,244.09999999776483,10.4,5.2,18.3,0,0,0
