client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,172.69999999925494,6.9,0.3,40.7,0,0,0
1,192.5,2.9,0.1,14.9,0,0,0
2,176.89999999850988,3.2,0.1,14.6,0,0,0
3,214.10000000149012,2.4,0.2,10.7,0,0,0
4,183.59999999776483,2.9,0.3,13.0,0,0,0
5,209.80000000074506,2.4,0.2,8.7,0,0,0
6,235.90000000223517,2.6,0.2,9.7,0,0,0
7,206.89999999850988,2.4,0.1,11.2,0,0,0
8,218.60000000149012,2.2,0.2,11.5,0,0,0
9,206.30000000074506,2.6,0.3,11.0,0,0,0
10,253.09999999776483,2.4,0.2,9.7,0,0,0
11,245.10000000149012,2.3,0.3,9.1,0,0,0
12,207.30000000074506,2.1,0.3,11.9,0,0,0
13,197,2.1,0.5,8.6,0,0,0
14,243.5,2.1,0.2,9.2,0,0,0
15,185.10000000149012,2.2,0.2,10.5,0,0,0
16,246,1.8,0.1,9.5,0,0,0
17,282.30000000074506,1.9,0.4,11.3,0,0,0
18,306.19999999925494,1.5,0.2,7.5,0,0,0
19,244,2.0,0.1,10.5,0,0,0
20,234.39999999850988,1.8,0.1,11.0,0,0,0
21,332.30000000074506,1.5,0.1,7.8,0,0,0
22,293.5999999977648,1.6,0.1,9.8,0,0,0
23,250.80000000074506,1.7,0.1,8.5,0,0,0
24,343.30000000074506,1.5,0.1,6.7,0,0,0
25,414.8999999985099,1.5,0.1,9.3,0,0,0
26,290.5,1.4,0.3,5.1,0,0,0
27,267.69999999925494,1.4,0.0,5.7,0,0,0
28,367.69999999925494,1.4,0.0,11.1,0,0,0
29,541.5,1.8,0.1,8.1,0,0,0
30,991.3999999985099,1.3,0.0,7.5,0,0,0
31,1302.9000000022352,1.5,0.1,5.6,0,0,0
32,1359.8999999985099,1.2,0.0,3.2,0,0,0
33,1411.699999999255,1.4,0.0,6.8,0,0,0
34,1484.0999999977648,1.3,0.0,6.5,0,0,0
35,1603.3999999985099,1.4,0.1,7.7,0,0,0
