client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,188,7.6,0.4,42.4,0,0,0
1,208.5,3.4,0.2,19.8,0,0,0
2,168.40000000223517,2.9,0.4,12.1,0,0,0
3,197.80000000074506,3.1,0.2,14.5,0,0,0
4,200.39999999850988,3.0,0.1,13.3,0,0,0
5,210.80000000074506,2.3,0.3,10.2,0,0,0
6,191.80000000074506,2.7,0.1,11.7,0,0,0
7,208.30000000074506,2.3,0.5,11.0,0,0,0
8,245,2.3,0.2,8.7,0,0,0
9,205.89999999850988,2.4,0.4,8.4,0,0,0
10,237.80000000074506,2.4,0.2,10.1,0,0,0
11,213.80000000074506,2.4,0.4,11.2,0,0,0
12,256.5,2.8,0.0,17.8,0,0,0
13,213.5,2.1,0.4,11.6,0,0,0
14,247.69999999925494,1.8,0.4,8.1,0,0,0
15,251.09999999776483,2.1,0.1,9.9,0,0,0
16,200.60000000149012,1.8,0.1,9.0,0,0,0
17,250.80000000074506,1.9,0.0,7.3,0,0,0
18,254.5,1.7,0.0,9.1,0,0,0
19,257.20000000298023,1.9,0.5,9.4,0,0,0
20,244.5,2.3,0.1,18.5,0,0,0
21,261.5,1.7,0.4,9.8,0,0,0
22,252.59999999776483,1.6,0.1,10.1,0,0,0
23,302,1.4,0.2,9.3,0,0,0
24,305.0999999977648,1.6,0.0,8.7,0,0,0
25,394.69999999925494,1.4,0.1,5.8,0,0,0
26,302.20000000298023,1.5,0.0,7.5,0,0,0
27,427.6000000014901,1.5,0.1,6.2,0,0,0
28,334.3999999985099,1.9,0.4,9.4,0,0,0
29,460.1000000014901,1.9,0.3,15.4,0,0,0
30,645.5,1.7,0.1,13.3,0,0,0
31,1229.1000000014901,1.4,0.2,3.4,0,0,0
