client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,171.80000000074506,15.2,6.7,35.3,0,0,0
1,204.59999999776483,9.4,5.2,12.8,0,0,0
2,174.59999999776483,9.3,6.0,16.7,0,0,0
3,201.19999999925494,9.8,5.6,16.2,0,0,0
4,194.69999999925494,8.9,5.8,14.7,0,0,0
5,213.80000000074506,9.9,4.5,13.9,0,0,0
6,193.5,8.8,3.4,13.2,0,0,0
7,254.10000000149012,8.7,4.7,16.2,0,0,0
8,215.20000000298023,7.9,4.9,12.3,0,0,0
9,214.80000000074506,8.1,5.5,13.9,0,0,0
10,249.30000000074506,7.9,2.6,13.4,0,0,0
11,183.60000000149012,7.9,4.2,12.4,0,0,0
12,200.40000000223517,8.0,5.1,11.7,0,0,0
13,308.19999999925494,8.3,5.4,13.5,0,0,0
14,249,8.2,4.6,14.1,0,0,0
15,194,7.8,4.5,13.4,0,0,0
16,261.20000000298023,7.5,3.1,10.7,0,0,0
17,250.20000000298023,8.4,5.1,11.1,0,0,0
18,197.59999999776483,8.4,4.8,13.2,0,0,0
19,242.09999999776483,8.1,5.2,11.6,0,0,0
20,205,9.9,4.8,18.3,0,0,0
