client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,198.70000000298023,21.9,15.3,39.0,0,0,0
1,183.60000000149012,11.6,3.9,16.8,0,0,0
2,173.80000000074506,13.4,4.7,17.9,0,0,0
3,198.69999999925494,11.9,5.5,17.5,0,0,0
4,202.30000000074506,13.0,6.2,17.4,0,0,0
5,192.89999999850988,12.8,5.8,16.6,0,0,0
6,200.5,11.4,6.3,18.0,0,0,0
7,248.10000000149012,11.2,6.2,15.9,0,0,0
8,209,11.5,5.7,15.7,0,0,0
9,199.60000000149012,11.4,5.7,17.2,0,0,0
10,190.60000000149012,11.9,6.2,16.2,0,0,0
