client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,191.40000000037253,20.1,1.3,45.9,0,0,0
1,193.2000000011176,9.3,0.7,17.7,0,0,0
2,159.2999999988824,9.8,0.9,18.5,0,0,0
3,199.30000000074506,8.0,1.5,14.7,0,0,0
4,205.7999999988824,8.4,1.0,14.1,0,0,0
5,207.09999999962747,7.7,0.9,15.8,0,0,0
6,218.5,8.4,1.4,16.5,0,0,0
7,317.09999999962747,6.2,1.0,11.6,0,0,0
8,215.89999999850988,9.6,0.8,17.9,0,0,0
9,266.40000000037253,8.4,1.3,19.3,0,0,0
10,280.6000000014901,9.3,1.1,16.4,0,0,0
11,245.40000000037253,8.9,1.0,16.6,0,0,0
12,224.30000000074506,10.5,1.0,20.1,0,0,0
13,224.30000000074506,10.0,0.6,19.4,0,0,0
14,307.40000000037253,6.0,1.2,11.9,0,0,0
15,265.59999999962747,6.0,1.0,11.1,0,0,0
16,234.89999999850988,10.0,1.0,19.2,0,0,0
17,312.90000000037253,7.1,1.2,13.8,0,0,0
18,315.09999999962747,6.2,1.1,12.1,0,0,0
19,316.09999999962747,5.1,0.9,8.7,0,0,0
20,265.3999999985099,10.5,0.5,25.6,0,0,0
21,475.7999999988824,8.1,0.4,17.9,0,0,0
22,419.90000000037253,5.8,1.3,11.3,0,0,0
