client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,176.69999999925494,18.0,8.3,30.6,0,0,0
1,216.59999999776483,10.1,5.7,19.1,0,0,0
2,189.29999999701977,10.4,5.8,15.6,0,0,0
3,182.19999999925494,9.5,7.1,13.3,0,0,0
4,201.30000000074506,9.7,7.0,12.7,0,0,0
5,219.10000000149012,10.3,6.3,18.2,0,0,0
6,195,9.0,5.8,14.4,0,0,0
7,208.29999999701977,8.2,5.4,14.9,0,0,0
8,189,8.2,5.0,11.0,0,0,0
9,251,7.8,4.8,11.6,0,0,0
10,235.19999999925494,8.8,3.9,13.8,0,0,0
11,191.30000000074506,9.0,5.6,17.9,0,0,0
12,263,8.3,5.2,15.2,0,0,0
13,249,8.8,4.8,20.1,0,0,0
14,201.90000000223517,8.8,5.9,15.2,0,0,0
15,173.89999999850988,8.1,5.3,11.3,0,0,0
16,198.30000000074506,7.9,5.7,14.9,0,0,0
17,245.69999999925494,8.2,6.7,10.7,0,0,0
