client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,183.89999999850988,6.6,0.6,39.5,0,0,0
1,219.5,2.6,0.1,15.2,0,0,0
2,186.40000000223517,2.6,0.1,13.1,0,0,0
3,218,3.0,0.4,11.2,0,0,0
4,179.5,2.3,0.1,9.3,0,0,0
5,209.20000000298023,2.2,0.1,8.7,0,0,0
6,198.80000000074506,2.5,0.1,13.4,0,0,0
7,204.69999999925494,2.5,0.1,12.3,0,0,0
8,205.80000000074506,2.0,0.3,10.3,0,0,0
9,250.80000000074506,2.1,0.1,9.5,0,0,0
10,209.09999999776483,2.0,0.1,6.8,0,0,0
11,260.5,2.2,0.1,8.0,0,0,0
12,201.19999999925494,2.0,0.1,8.6,0,0,0
13,209.59999999776483,2.2,0.2,8.6,0,0,0
14,260.19999999925494,2.1,0.1,10.9,0,0,0
15,294.0999999977648,2.0,0.1,10.6,0,0,0
16,206.89999999850988,1.5,0.1,9.0,0,0,0
17,237.20000000298023,1.9,0.2,8.6,0,0,0
18,249.5,1.9,0.0,8.9,0,0,0
19,255.5,1.8,0.1,7.4,0,0,0
20,295.1000000014901,2.2,0.0,18.9,0,0,0
21,245,1.8,0.1,7.7,0,0,0
22,241.80000000074506,1.7,0.0,14.2,0,0,0
23,340.3999999985099,1.4,0.1,12.8,0,0,0
24,300.79999999701977,1.5,0.0,6.2,0,0,0
25,399,1.6,0.1,8.3,0,0,0
26,306.30000000074506,1.5,0.0,4.9,0,0,0
27,350.5999999977648,1.5,0.1,4.8,0,0,0
28,412.5999999977648,2.2,0.1,19.8,0,0,0
29,526.5,1.3,0.3,8.3,0,0,0
30,1105.5,1.2,0.1,2.8,0,0,0
31,1274.2999999970198,1.0,0.0,2.9,0,0,0
32,1342.800000000745,1.3,0.0,3.6,0,0,0
33,1455.8999999985099,1.0,0.0,4.4,0,0,0
34,1493.800000000745,1.2,0.1,6.9,0,0,0
35,1531,1.4,0.0,5.1,0,0,0
36,1620.8999999985099,3.1,0.0,19.8,0,0,0
37,1701.3999999985099,3.2,0.1,14.4,0,0,0
