second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2350.647705078125,0,0,1.905,false
2,0,2350.647705078125,0,0,2.018,false
3,0,2350.647705078125,0,0,1.218,false
4,0,2350.647705078125,0,0,1.640,false
5,0,2350.647705078125,0,0,0.636,false
6,0,2350.647705078125,0,0,2.048,false
7,0,2350.647705078125,0,0,1.764,false
8,0,2350.647705078125,0,0,1.715,false
9,0,2350.647705078125,0,0,1.953,false
10,0,2350.647705078125,0,0,2.017,false
11,0,2350.647705078125,0,0,1.886,false
12,0,2350.647705078125,0,0,0.885,false
13,0,2350.647705078125,0,0,1.921,false
14,0,2350.647705078125,0,0,1.464,false
15,0,2350.647705078125,0,0,2.042,false
16,0,2350.647705078125,0,0,1.935,false
17,0,2350.647705078125,0,0,1.893,false
18,0,2350.647705078125,0,0,1.993,false
19,0,2350.647705078125,0,0,1.994,false
20,0,2350.647705078125,0,0,1.798,false
21,0,2350.647705078125,0,0,1.314,false
22,0,2350.647705078125,0,0,1.974,false
23,0,2350.647705078125,0,0,2.074,false
24,0,2350.647705078125,0,0,2.099,false
25,0,2350.647705078125,0,0,1.699,false
26,0,2350.647705078125,0,0,1.789,false
27,0,2350.647705078125,0,0,1.789,false
28,0,2350.647705078125,0,0,1.789,false
29,0,2350.647705078125,0,0,1.789,false
30,0,2350.647705078125,0,0,1.789,false
1,1,2321.94775390625,0,0,2.090,false
2,1,2321.94775390625,0,0,2.182,false
3,1,2321.94775390625,1,102,1.975,false
4,1,2321.94775390625,1,102,2.065,false
5,1,2321.94775390625,1,102,2.153,false
6,1,2321.94775390625,1,102,2.141,false
7,1,2321.94775390625,1,102,1.966,false
8,1,2321.94775390625,1,102,2.053,false
9,1,2321.94775390625,1,102,2.106,false
10,1,2321.94775390625,1,102,2.210,false
11,1,2321.94775390625,1,102,1.953,false
12,1,2321.94775390625,1,102,1.973,false
13,1,2321.94775390625,1,102,2.108,false
14,1,2321.94775390625,1,102,2.218,false
15,1,2321.94775390625,1,102,2.309,false
16,1,2321.94775390625,1,102,2.032,false
17,1,2321.94775390625,1,102,2.006,false
18,1,2321.94775390625,1,102,2.143,false
19,1,2321.94775390625,1,102,2.241,false
20,1,2321.94775390625,1,102,1.974,false
21,1,2321.94775390625,1,102,2.107,false
22,1,2321.94775390625,1,102,2.175,false
23,1,2321.94775390625,1,102,1.925,false
24,1,2321.94775390625,1,102,2.010,false
25,1,2321.94775390625,1,102,2.006,false
26,1,2321.94775390625,1,102,2.006,false
27,1,2321.94775390625,1,102,2.006,false
28,1,2321.94775390625,1,102,2.006,false
29,1,2321.94775390625,1,102,2.006,false
30,1,2321.94775390625,1,102,2.006,false
1,2,2726.147705078125,0,0,1.973,false
2,2,2726.147705078125,0,0,1.997,false
3,2,2726.147705078125,0,0,2.097,false
4,2,2726.147705078125,0,0,2.157,false
5,2,2726.147705078125,0,0,2.009,false
6,2,2726.147705078125,0,0,2.045,false
7,2,2726.147705078125,0,0,2.059,false
8,2,2726.147705078125,0,0,1.903,false
9,2,2726.147705078125,0,0,1.988,false
10,2,2726.147705078125,0,0,1.998,false
11,2,2726.147705078125,0,0,2.182,false
12,2,2726.147705078125,0,0,2.223,false
13,2,2726.147705078125,0,0,2.003,false
14,2,2726.147705078125,0,0,2.049,false
15,2,2726.147705078125,0,0,2.096,false
16,2,2726.147705078125,0,0,2.191,false
17,2,2726.147705078125,0,0,1.968,false
18,2,2726.147705078125,0,0,2.024,false
19,2,2726.147705078125,0,0,2.048,false
20,2,2726.147705078125,0,0,2.091,false
21,2,2726.147705078125,0,0,2.216,false
22,2,2726.147705078125,0,0,2.009,false
23,2,2726.147705078125,0,0,2.034,false
24,2,2726.147705078125,0,0,2.204,false
25,2,2726.147705078125,0,0,1.957,false
26,2,2726.147705078125,0,0,2.031,false
27,2,2726.147705078125,0,0,2.031,false
28,2,2726.147705078125,0,0,2.031,false
29,2,2726.147705078125,0,0,2.031,false
30,2,2726.147705078125,0,0,2.031,false
1,3,3109.247802734375,1,0,2.021,true
2,3,3109.247802734375,1,99,2.124,false
3,3,3109.247802734375,1,99,2.227,false
4,3,3109.247802734375,1,99,1.951,false
5,3,3109.247802734375,1,99,1.992,false
6,3,3109.247802734375,1,99,2.127,false
7,3,3109.247802734375,1,99,2.162,false
8,3,3109.247802734375,1,99,1.890,false
9,3,3109.247802734375,1,99,1.990,false
10,3,3109.247802734375,1,99,2.116,false
11,3,3109.247802734375,1,99,1.841,false
12,3,3109.247802734375,1,99,0.841,false
13,3,3109.247802734375,1,99,2.017,false
14,3,3109.247802734375,1,99,2.024,false
15,3,3109.247802734375,1,99,2.124,false
16,3,3109.247802734375,1,99,2.158,false
17,3,3109.247802734375,1,99,1.991,false
18,3,3109.247802734375,1,99,2.093,false
19,3,3109.247802734375,1,99,2.091,false
20,3,3109.247802734375,1,99,2.225,false
21,3,3109.247802734375,1,99,1.995,false
22,3,3109.247802734375,1,99,2.059,false
23,3,3109.247802734375,1,99,2.158,false
24,3,3109.247802734375,1,99,1.899,false
25,3,3109.247802734375,1,99,1.988,false
26,3,3109.247802734375,1,99,2.058,false
27,3,3109.247802734375,1,99,2.058,false
28,3,3109.247802734375,1,99,2.058,false
29,3,3109.247802734375,1,99,2.058,false
30,3,3109.247802734375,1,99,2.058,false
1,4,3487.547607421875,0,0,2.231,false
2,4,3487.547607421875,0,0,1.964,false
3,4,3487.547607421875,0,0,2.044,false
4,4,3487.547607421875,1,25,2.071,false
5,4,3487.547607421875,1,25,1.864,false
6,4,3487.547607421875,1,25,1.947,false
7,4,3487.547607421875,1,25,2.004,false
8,4,3487.547607421875,1,25,2.039,false
9,4,3487.547607421875,1,25,2.103,false
10,4,3487.547607421875,1,25,1.937,false
11,4,3487.547607421875,1,25,2.004,false
12,4,3487.547607421875,1,25,2.038,false
13,4,3487.547607421875,1,25,1.839,false
14,4,3487.547607421875,1,25,1.927,false
15,4,3487.547607421875,1,25,2.015,false
16,4,3487.547607421875,1,25,1.972,false
17,4,3487.547607421875,1,25,2.139,false
18,4,3487.547607421875,1,25,2.236,false
19,4,3487.547607421875,1,25,2.005,false
20,4,3487.547607421875,1,25,2.038,false
21,4,3487.547607421875,1,25,1.906,false
22,4,3487.547607421875,1,25,1.906,false
23,4,3487.547607421875,1,25,2.004,false
24,4,3487.547607421875,1,25,2.136,false
25,4,3487.547607421875,1,25,1.897,false
26,4,3487.547607421875,1,25,1.897,false
27,4,3487.547607421875,1,25,1.897,false
28,4,3487.547607421875,1,25,1.897,false
29,4,3487.547607421875,1,25,1.897,false
30,4,3487.547607421875,1,25,1.897,false
1,5,2312.47314453125,0,0,2.157,false
2,5,2312.47314453125,0,0,1.921,false
3,5,2312.47314453125,1,0,2.041,true
4,5,2312.47314453125,1,37,1.976,false
5,5,2312.47314453125,1,37,2.144,false
6,5,2312.47314453125,1,37,1.919,false
7,5,2312.47314453125,1,37,2.005,false
8,5,2312.47314453125,1,37,2.044,false
9,5,2312.47314453125,1,37,1.819,false
10,5,2312.47314453125,1,37,2.245,false
11,5,2312.47314453125,1,37,1.977,false
12,5,2312.47314453125,1,37,2.043,false
13,5,2312.47314453125,1,37,2.078,false
14,5,2312.47314453125,1,37,2.178,false
15,5,2312.47314453125,1,37,1.983,false
16,5,2312.47314453125,1,37,2.010,false
17,5,2312.47314453125,1,37,2.110,false
18,5,2312.47314453125,1,37,1.886,false
19,5,2312.47314453125,1,37,1.973,false
20,5,2312.47314453125,1,37,2.061,false
21,5,2312.47314453125,1,37,2.044,false
22,5,2312.47314453125,1,37,2.212,false
23,5,2312.47314453125,1,37,1.965,false
24,5,2312.47314453125,1,37,2.009,false
25,5,2312.47314453125,1,37,2.111,false
26,5,2312.47314453125,1,37,2.146,false
27,5,2312.47314453125,1,37,2.146,false
28,5,2312.47314453125,1,37,2.146,false
29,5,2312.47314453125,1,37,2.146,false
30,5,2312.47314453125,1,37,2.146,false
1,6,2503.473388671875,0,0,2.174,false
2,6,2503.473388671875,0,0,1.895,false
3,6,2503.473388671875,0,0,1.996,false
4,6,2503.473388671875,0,0,1.955,false
5,6,2503.473388671875,0,0,2.143,false
6,6,2503.473388671875,0,0,2.234,false
7,6,2503.473388671875,0,0,1.981,false
8,6,2503.473388671875,0,0,2.026,false
9,6,2503.473388671875,0,0,2.140,false
10,6,2503.473388671875,0,0,1.876,false
11,6,2503.473388671875,0,0,1.955,false
12,6,2503.473388671875,0,0,2.002,false
13,6,2503.473388671875,0,0,2.126,false
14,6,2503.473388671875,0,0,1.863,false
