second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2375.956787109375,0,0,2.195,false
2,0,2375.956787109375,0,0,2.207,false
3,0,2375.956787109375,0,0,1.931,false
4,0,2375.956787109375,0,0,2.095,false
5,0,2375.956787109375,0,0,2.107,false
6,0,2375.956787109375,0,0,2.207,false
7,0,2375.956787109375,0,0,1.985,false
8,0,2375.956787109375,0,0,1.984,false
9,0,2375.956787109375,0,0,2.039,false
10,0,2375.956787109375,0,0,1.898,false
11,0,2375.956787109375,0,0,1.978,false
12,0,2375.956787109375,0,0,1.981,false
13,0,2375.956787109375,0,0,1.783,false
14,0,2375.956787109375,0,0,2.232,false
15,0,2375.956787109375,0,0,1.963,false
16,0,2375.956787109375,0,0,1.932,false
17,0,2375.956787109375,0,0,2.150,false
18,0,2375.956787109375,0,0,2.194,false
19,0,2375.956787109375,0,0,2.184,false
20,0,2375.956787109375,0,0,1.977,false
21,0,2375.956787109375,0,0,2.026,false
22,0,2375.956787109375,0,0,2.103,false
23,0,2375.956787109375,0,0,2.218,false
24,0,2375.956787109375,0,0,1.976,false
25,0,2375.956787109375,0,0,2.099,false
26,0,2375.956787109375,0,0,2.168,false
27,0,2375.956787109375,0,0,1.915,false
28,0,2375.956787109375,0,0,2.024,false
29,0,2375.956787109375,0,0,2.085,false
30,0,2375.956787109375,0,0,2.117,false
1,1,2336.956787109375,0,0,2.143,false
2,1,2336.956787109375,0,0,1.919,false
3,1,2336.956787109375,0,0,1.985,false
4,1,2336.956787109375,0,0,1.983,false
5,1,2336.956787109375,0,0,2.139,false
6,1,2336.956787109375,0,0,1.918,false
7,1,2336.956787109375,0,0,2.006,false
8,1,2336.956787109375,0,0,2.032,false
9,1,2336.956787109375,0,0,1.791,false
10,1,2336.956787109375,0,0,2.240,false
11,1,2336.956787109375,0,0,1.978,false
12,1,2336.956787109375,0,0,2.038,false
13,1,2336.956787109375,0,0,2.061,false
14,1,2336.956787109375,0,0,2.163,false
15,1,2336.956787109375,0,0,1.962,false
16,1,2336.956787109375,0,0,2.074,false
17,1,2336.956787109375,0,0,2.079,false
18,1,2336.956787109375,0,0,1.864,false
