client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,430.4000000022352,2920.6,2277.8,3246.0,1,1297,0
1,305.20000000298023,2974.9,2224.8,3488.3,1,1284,0
2,292.30000000074506,2772.3,2351.1,3193.6,1,1298,0
3,386.80000000074506,3013.8,2844.8,3182.9,1,1198,0
4,285,2861.5,2279.5,3186.0,2,1298,0
5,349.1000000014901,3048.2,2406.2,3562.9,1,1153,0
6,308.69999999925494,2451.7,2451.7,2451.7,2,148,0
7,282.6000000014901,2814.5,2814.5,2814.5,0,0,0
8,319.4000000022352,2789.5,2323.9,3255.0,3,215,0
9,322.29999999701977,3003.0,2331.7,3674.2,3,199,0
10,305.79999999701977,2841.2,2501.4,3181.0,1,1285,0
11,330.69999999925494,3099.8,2929.9,3269.7,1,1323,0
12,325.8999999985099,3016.4,2269.0,3355.3,3,1373,0
13,357,2757.8,2285.7,3229.8,1,1294,0
14,392.0999999977648,2988.2,2729.4,3247.0,1,1294,0
15,395.20000000298023,2906.5,2384.3,3176.2,1,1281,0
16,413.19999999925494,3077.8,2442.9,3588.0,1,1281,0
17,361.69999999925494,2862.4,2466.1,3258.8,1,1275,0
18,344.8999999985099,3054.8,2860.3,3249.3,1,1289,0
19,419.19999999925494,2991.1,2364.1,3350.7,1,1306,0
20,369.69999999925494,2736.2,2237.9,3234.4,1,1283,0
21,428.5,3017.1,2781.3,3252.8,2,1230,0
22,509.80000000074506,3038.3,2531.8,3305.5,2,1349,0
23,556.0999999977648,3189.4,2535.7,3868.6,2,1210,0
24,542,2875.1,2875.1,2875.1,1,87,0
25,444.8999999985099,2843.6,2379.4,3307.8,1,34,0
