client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,475.70000000298023,3145.0,2350.6,3939.4,0,0,0
1,326.6000000014901,2321.9,2321.9,2321.9,1,102,0
2,363.69999999925494,2726.1,2726.1,2726.1,0,0,0
3,357,3109.2,3109.2,3109.2,1,99,0
4,357.1000000014901,3487.5,3487.5,3487.5,1,25,0
5,315.3999999985099,3073.7,2312.5,3834.9,1,37,0
6,353.80000000074506,2503.5,2503.5,2503.5,0,0,0
7,396.70000000298023,2927.3,2927.3,2927.3,0,0,0
8,383.19999999925494,3336.9,3336.9,3336.9,1,53,0
9,352.5,3036.1,2392.9,3679.3,0,0,0
10,427.3999999985099,3309.6,2475.5,4143.8,1,47,0
11,358.30000000074506,2681.4,2681.4,2681.4,0,0,0
12,423.5,3161.3,3161.3,3161.3,1,19,0
13,394.19999999925494,3518.6,3518.6,3518.6,0,0,0
14,394.80000000074506,3192.6,2349.8,4035.3,0,0,0
15,376.5,2551.5,2551.5,2551.5,0,0,0
16,333.19999999925494,2973.7,2973.7,2973.7,0,0,0
